"","X","code","timepoint","sample_ID","Variety","Nutrient","Soil_type","Species","Replicate","Stem_width","Shoot_length","Initial_shoot_Length","initial_Nodes","Tubermass","Tuber_abs","Biomass_shoots","Biomass_Roots","Relsht_avg","Rel_tuber","Rel_root","RST_ratio","barcode_ID","total","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144"
"24",36,"Burbank_16S_113","16S",113,"Burbank","High","Hancock","E",4,9.07,42,11.5,8,113.55,1,34.62,5.85,13.0028169,1.840729483,8.387096774,"25.32820513","Gh_expt2017_A157",1362,0.812787549263127,0.247297541026016,0.203495227307353,0.195204691510295,0.617409989409078,0.632929772874227,0.372361648115376,0.597630946440151,0.184531016544024,0.831079613138457,0.127146216299538,0.203962376524086,0.882947319676346,0.577191647130421,0.766775441040668,0.446662191148298,0.0525584538589826,0.734735962263518,0.898373748832338,0.178118572742367,0.815923561975613,0.132614971020341,0.18475659071352,0,0.193005546079896,0.681710589907911,0.306753758389259,0.580688957386665,0.406744205476388,0.442711214161436,0.104783525502954,0.865801958852579,0.0843728165126055,0.355927121116535,0.653748617091833,0.21689325446424,0.330638798692296,0.546325489680921,0.636264033463807,0.250327738074745,0.228358126648585,0.951287523524991,0.619072777231313,0.582853486100857,0.359009299569357,0.814944589708568,0.336460010788818,0.173098402251107,0.999847195961659,0.533039957528735,0.603554545286335,0.257643449248317,0.332516357904368,0.785248198144072,0.265809727004513,0.466757112708462,0.24380513461345,0.285971396587663,0.889272282191042,0.471829893617549,0.233982410784013,0.311375949444818,0.109639513540754,0.418120865864627,0.750629198953244,0.227197693444021,0.160421098798447,0.385827767620755,0.113298475612773,0.104974831420633,0.18335479441454,0.178156906589327,0.487618378574778,0.567333407439859,0.259199216723202,0.198437570848206,0.221699933224527,0.420838396712014,0.520681728302636,0.160001259236538,0.112761340955762,0.609424518106651,0.598867362592157,0.657688757370846,0.617888353042574,0.807923213651604,0.693630385846104,0.915353663464711,0.742198324295271,0.635973334655424,0.895401552539155,0.695912918992352,0.800108539907311,0.71681301367311,0.754017276530166,0.701520032067309,0.848793447442692,0.999856784259809,0.721438759242177,0.695279568075874,0.91793510826033,0.833077280386786,0.919214824222173,0.830434444609742,0.590529748047713,0.576693115126169,0.617069329393967,0.519551546164164,0.831293691183808,0.854432129769212,0.564238378591754,0.939203719567945,0.999936065779443,0.568517060857308,0.257146367901914,0.425530171593604,0.999763612681284,0.622259076969755,0.472032607800266,0.670839311892524,0.999925705988582,0.952302613611964,0.851585034739942,0.676988585218311,0.999840144190175,0.938225525847852,0.925265793252402,0.857626928929005,0.61885618528098,0.854757089625238,0.801341190498078,0.597027708260704,0.576431028354686,0.352362233545651,0.705160814882867,0.87804552904396,0.232048694799959,0.342679527896813,0.369737254514934,0.655845634768563,0.431993214813051,0.965061423908697,0.347905936823737,0.927660672939554
"25",37,"Burbank_16S_114","16S",114,"Burbank","High","Virgin","E",4,9.82,40,9.5,10,161.11,1,29.56,4.78,11.10234742,2.611712259,6.853046595,"39.88912134","Gh_expt2017_A158",2157,0.814934251724064,0.330938115720014,0.201257558388397,0.201125177245104,0.574140978424071,0.544293315057479,0.378039767195421,0.596077093638069,0.286929964736429,0.777294102863939,0.225317603195217,0.183996512177215,0.82054103467978,0.4209265028604,0.694098666497532,0.423119081421056,0.148362723071933,0.73736249834194,0.83977753233065,0.281553154029426,0.709450076354924,0.204333805652545,0.359161761264859,0.193005546079896,0,0.644395282815691,0.244626630683124,0.516946028603909,0.378262912705754,0.37826688107743,0.119972832817926,0.841434343679079,0.130479104917741,0.420949264221287,0.639816549853797,0.254115208089651,0.409608988420372,0.59110437922623,0.570373682026835,0.321031379404301,0.301499616619012,0.951820081375222,0.623345415062995,0.525460627588434,0.31109871422758,0.749690601824394,0.342269530848123,0.207004570512543,0.999819141628482,0.537806292568069,0.607419412493307,0.161056836901202,0.312892282196979,0.720581026204947,0.271926605504587,0.431627879608108,0.23889505523547,0.23829094459003,0.832660622307901,0.522698683893767,0.307795950307102,0.333460402379296,0.133504934139252,0.384635435192747,0.753298914303322,0.233337697087045,0.234680049125482,0.391436501426068,0.253253010772425,0.159729945024809,0.15713679183572,0.248553519863214,0.481923772806809,0.571927784399802,0.211256586254529,0.152297514233346,0.210957554037406,0.426280662776144,0.5254794383118,0.212158852832602,0.162852100468162,0.535149874969513,0.388695123411489,0.591048022828496,0.474254723249608,0.632456957365617,0.550215257478644,0.832900975795079,0.601549831605841,0.471664089378158,0.796478926291131,0.625892551872579,0.756215560397634,0.599603901475066,0.578929741817444,0.473237658820563,0.768536011856711,0.901025226323681,0.627896113607469,0.522589442223567,0.775576051158869,0.678060433922297,0.815788261191525,0.595845144748875,0.357976965594644,0.38721147339854,0.416458948568742,0.342000200006047,0.746806449540624,0.817648759940616,0.430884154601006,0.810242707996869,0.999814109988556,0.603181560396548,0.390804888709547,0.390830864718083,0.945264458445024,0.499431746841564,0.407121034309291,0.601279406143553,0.909018667830262,0.85855994300589,0.853274326286292,0.548763484007832,0.902674640809046,0.807126589502392,0.766933952881378,0.785833297332106,0.614076873536843,0.856412968656888,0.655344906951218,0.466647031627839,0.594321582038724,0.227689107614911,0.56795470320024,0.806537770639169,0.231607469017006,0.376039300905729,0.198243596830334,0.545674993670861,0.497709882550035,0.965483104685684,0.436124704399463,0.774115879227971
"26",38,"Garnet-19_16S_115","16S",115,"Garnet","Low","Virgin","C",3,7.65,46,5,8,70.45,1,2.76,1.16,0.851851852,0.841344718,0.358024691,"63.11206897","Gh_expt2017_A159",1472,0.772243622370275,0.701435669851348,0.608740206658801,0.576095458922073,0.65969807623577,0.677037073520131,0.697952029933941,0.54650644306469,0.677889520237454,0.108215655086123,0.705710404943189,0.604075757104174,0.867362828341225,0.573143398319089,0.568750785884291,0.433971852624837,0.66604529137165,0.679734629663929,0.193395102373927,0.725558149166774,0.754983601018416,0.598620362151791,0.758372255966938,0.681710589907911,0.644395282815691,0,0.536524409094921,0.466414578883612,0.35332191310011,0.66982135100219,0.620772595910799,0.803770424265637,0.610679012573929,0.547996516967274,0.566348958445291,0.455723189234213,0.652150489303217,0.561765616524664,0.436287832401982,0.546332090031094,0.579341552910843,0.939622411799176,0.633280683234251,0.659381069190423,0.685270977570073,0.372956675158406,0.687614920133271,0.670431873616024,0.999745404909222,0.611178652574666,0.573283362291645,0.670905904133195,0.61558973392824,0.362617665860293,0.678341012184093,0.684147198457252,0.72841113829002,0.544646979908546,0.99997251901684,0.80153045557491,0.656531039559912,0.581778432082697,0.645262195750666,0.576875325420454,0.698686222531428,0.734206873594263,0.683943740828575,0.660045039113221,0.693506058193517,0.709897695060963,0.754370477344875,0.568070891096658,0.624921295193301,0.624138056925893,0.58242654706891,0.580510116995781,0.656995260569487,0.647233051158275,0.579753956311302,0.654700930082231,0.618539242385215,0.445494589664274,0.50928678597284,0.443604895025037,0.60569354181515,0.878674382731868,0.748493476663741,0.78982464700419,0.80140131119283,0.56964394514409,0.99989864815005,0.622143905846584,0.701930044826603,0.728971936089198,0.613589853677155,0.407468714857006,0.879979989496749,0.99977661505395,0.78501075068029,0.740838314043551,0.805211699673105,0.755208326719082,0.887576343873226,0.911283025154739,0.580463693478702,0.637210963440705,0.315993831363702,0.581109386893143,0.799050660856535,0.82273844119786,0.610791289386019,0.313941992789661,0.99985903992806,0.604974104209535,0.681389946552931,0.484881365620818,0.999763334297923,0.666294193538542,0.639641702649872,0.518891053177812,1,0.942128445795881,0.818615292865225,0.481758946136681,0.999799708906521,0.390690264732204,0.764305202638721,0.835211488968783,0.611649796403574,0.822136649986596,0.535578424054573,0.632456442281145,0.598129248824017,0.574739957216414,0.434940140996971,0.820554341651523,0.682397649894607,0.538525675594632,0.682837605986728,0.744570981048811,0.484630899875287,0.956667339795369,0.518425916937011,0.63798254282234
"27",40,"HAO 58-22_16S_119","16S",119,"HAO_58","High","Virgin","SB",2,8.17,28,9.5,7,0,0,18.41,8.6,2.846540394,0,0.528499001,"2.140697674","Gh_expt2017_A161",784,0.768244002539534,0.312414741947335,0.19020626657719,0.137159917386583,0.655034665965038,0.672775550518057,0.265666813437576,0.509387944813608,0.224117098935982,0.693912077147381,0.321337555894046,0.175881269301274,0.749277249761553,0.439609663981497,0.562818847599912,0.3237493275544,0.276742590740282,0.675193522076065,0.759314568892239,0.362584953207629,0.593655248468044,0.304258685555357,0.419642473816191,0.306753758389259,0.244626630683124,0.536524409094921,0,0.444059506498674,0.345656888617195,0.331303096039618,0.279559899114244,0.800892424032043,0.231095140382279,0.257331911001716,0.560331972331386,0.199410646094572,0.255620698174103,0.457603799628884,0.42262153635543,0.159277960112237,0.17503794652257,0.938630020183747,0.540320126613595,0.428831785149589,0.347935485241818,0.639557742455087,0.227184777797567,0.343475804796109,0.999945214318542,0.546596519832211,0.522365800094958,0.338784886135869,0.195521733331893,0.60534939353619,0.230183592989033,0.324110959725017,0.356718833696478,0.179211112218789,1,0.568234847710331,0.333881545634361,0.200486081642925,0.259420299456002,0.272721768805033,0.694068244852761,0.302304366757593,0.331793023404774,0.280161526234595,0.307979511109679,0.328045610566264,0.311575037237033,0.260610430718497,0.49864235323266,0.481208249013543,0.174050536755161,0.185257224205604,0.233308658347853,0.318211153907084,0.428542375925916,0.305487467819489,0.243359173645748,0.504391457902049,0.437128909991726,0.442766907770131,0.602009295859663,0.837239156049083,0.6536970055314,0.786559196288818,0.798867339844723,0.495024251056256,0.819586153185957,0.617017155059693,0.697404839298989,0.726920161923711,0.536396312490225,0.527254944004304,0.720297698116163,0.842051402825557,0.664468536296178,0.684414240225706,0.720631267004546,0.622802240615555,0.703154655136723,0.773683887033758,0.461857745716682,0.533557997912833,0.471317622258688,0.366083938073391,0.627543670564082,0.771891151793452,0.534959892219761,0.699206070474008,1,0.425135111080463,0.246943863562411,0.351745616169224,0.930148534408127,0.576871328330884,0.349663501098662,0.51229569489304,0.819885709333359,0.753223247463706,0.815465546645355,0.393435658824369,0.80468482131098,0.668513848270155,0.594755689368613,0.695396888541935,0.599268123640346,0.819178932258617,0.520194484788189,0.535498112220661,0.592578265307336,0.208817629250525,0.425224416141907,0.758265252949602,0.235131261504161,0.208633009780468,0.227348840097133,0.595076836284344,0.343408153972439,0.955819494009273,0.285594508358148,0.603376791257603
"28",41,"Ranger_16S_120","16S",120,"Ranger","High","Virgin","E",4,10.71,42,7.5,8,193.56,1,15.96,2.12,8.020100503,4.075161851,2.058252427,"98.83018868","Gh_expt2017_A162",926,0.677273524154925,0.591003887666967,0.506982861190651,0.479620886893383,0.405147225318595,0.438497830139954,0.512482488374854,0.192072371073112,0.619915763809189,0.583371344246554,0.658034628051878,0.453331970383021,0.810274578569117,0.349915001249353,0.337592659709004,0.178505802782517,0.554429981162795,0.500631290478798,0.735607479177424,0.695186262050814,0.562393219692416,0.54933325000697,0.742221195153726,0.580688957386665,0.516946028603909,0.466414578883612,0.444059506498674,0,0.413051036031128,0.529309906279363,0.528642340929159,0.610187480224148,0.480939306951226,0.407376962504886,0.237032166861968,0.458993177156867,0.574876106981472,0.390565583357457,0.0800136137797883,0.431889172423692,0.494436611974974,0.870463004075884,0.330493635254609,0.409857870011169,0.465537085361839,0.451389614598429,0.505607845833203,0.525200541605925,0.999451290875731,0.207504872872179,0.232191936293859,0.575733561234537,0.40438106447991,0.399750633219422,0.576085824818562,0.477065213286845,0.633393679253829,0.353192898757794,0.827207084897626,0.799366728897158,0.613862206357358,0.465191274316954,0.516238115291015,0.323683144774143,0.433510549343512,0.597393200431264,0.612496297424582,0.450575598146673,0.652256205667,0.59469315412494,0.569344697934923,0.566081618063897,0.257878902147788,0.373590073878771,0.407514305692606,0.390469915139704,0.490684336970712,0.420509528804552,0.277612270765817,0.584972919927046,0.546531033243407,0.14758602675802,0.360019550976157,0.113035782381165,0.453141463402217,0.698646772457267,0.596296670406395,0.585255630010434,0.5771209236621,0.210602630586762,0.848956811515942,0.221919074506795,0.438413663609978,0.585789779875323,0.424983319139896,0.481273807217181,0.70022215611279,0.998431527199559,0.496448806970489,0.608385701627619,0.62825994390041,0.488113665457417,0.789291379970285,0.728042978610776,0.250502330182146,0.420515535817167,0.438744963577853,0.421331384189066,0.646881767128119,0.652882218139522,0.383188681977434,0.730475482880647,0.999617200461673,0.501902135771129,0.625571522871875,0.230785037709795,0.999937932495381,0.337458257924055,0.464301621261431,0.172165690590775,0.998886819714446,0.888021842299733,0.636116659745646,0.297421455199425,0.99937889498792,0.722829761360213,0.601368469903385,0.745217137495881,0.368785417087422,0.643040125762902,0.394053456826022,0.404372609462383,0.343777171011486,0.343273793507166,0.257987496244732,0.650950084270309,0.554248717577837,0.398882335113054,0.486849362602026,0.662633359836653,0.302947762373684,0.905848288345903,0.377038780813055,0.626354099414439
"29",42,"Wac 735_16S_121","16S",121,"Wac_735","High","Hancock","A",1,6.19,42,7,11,0,0,34.44,25.52,8.741116751,0,5.073558648,"1.349529781","Gh_expt2017_A163",1084,0.785958896946888,0.346949582963895,0.438830452678636,0.376176978553108,0.51731406162404,0.490973150794313,0.495445292937468,0.541272405333637,0.426108944619072,0.487074593110309,0.545315918506638,0.27122049799355,0.872290945278864,0.430077636438399,0.592151937523758,0.255911240355014,0.365729938257325,0.69808458255218,0.530935363744604,0.567370315197939,0.768521796426742,0.323697822591359,0.565592813395654,0.406744205476388,0.378262912705754,0.35332191310011,0.345656888617195,0.413051036031128,0,0.330391734436327,0.312816772534258,0.816219283676574,0.382620782171492,0.300207733285392,0.58973470941994,0.192181018397867,0.382195210817712,0.491791093268905,0.458097015575058,0.298163848034703,0.357397658508847,0.943672058917066,0.571489885223468,0.534067774542528,0.348860808194563,0.403006283028917,0.491633773819716,0.473913998635538,0.99977761303073,0.477758759828118,0.553954819128966,0.407674330642446,0.427157545565979,0.39282755083248,0.493991065400831,0.473454954216529,0.539915088519108,0.339888047074437,0.805859596580473,0.684960758913368,0.497138318208571,0.391566703446312,0.441667776146199,0.378686282984933,0.716266987782913,0.553754570323123,0.537259728214347,0.457138580413299,0.497142940741034,0.474079369215945,0.533167239112483,0.407357077270384,0.417573174150819,0.515042254210883,0.417637456721143,0.355228096717794,0.483097856381304,0.43896142464505,0.464314457461251,0.510205828267604,0.46519611943319,0.361173189470812,0.357849006845228,0.471362627352473,0.4711761384004,0.694011677994836,0.568125499641601,0.802656987917841,0.621412222169928,0.444660610135221,0.870866751030636,0.545988069884701,0.719348469972072,0.61288053242792,0.493639585066543,0.285217933365822,0.8306008188092,0.999749049102101,0.673834987402835,0.583155851958174,0.816695136779241,0.66328897163352,0.894065187419793,0.71035196558319,0.41216714046637,0.446249411041931,0.240450171406696,0.355142052655986,0.809849167845804,0.833574390411751,0.427500128547701,0.571264679044969,0.999782210420999,0.522787906883709,0.431879749146165,0.244534641625288,0.99992048062788,0.513385287821389,0.404036823435811,0.544087158085029,0.999914829299936,0.945563731181792,0.829739742054902,0.50692868322637,1,0.563425410205291,0.776818153818339,0.842399126771589,0.536744778946019,0.83333827981243,0.558949407380964,0.487850718820033,0.524368133002715,0.30420579709927,0.461607196176206,0.831395724097937,0.320628804332364,0.310229107144656,0.389310842532289,0.556060039691694,0.328213701120637,0.959555097457157,0.274818990174619,0.656448543797752
"30",43,"P. Cacho-24_16S_123","16S",123,"P_Cacho","High","Virgin","C",4,6.99,42,9.5,10,49.96,1,28.28,12.97,5.641895262,0.71026443,7.896499239,"6.032382421","Gh_expt2017_A164",2306,0.727932511532872,0.316001747767264,0.459146903347294,0.429629580954935,0.502357821086011,0.500519111544712,0.427806203878248,0.547382548483145,0.404409733402045,0.856940787679796,0.500989358573766,0.29580351483596,0.633330855348681,0.301765823457781,0.780556827717794,0.350236754174864,0.402349169484037,0.735498618072243,0.946319324543918,0.529595265455761,0.667280799956623,0.47468866114936,0.565317942921994,0.442711214161436,0.37826688107743,0.66982135100219,0.331303096039618,0.529309906279363,0.330391734436327,0,0.440926460521044,0.92794889165011,0.445756625381695,0.295333630381885,0.622952471742649,0.441165070551773,0.270446882512331,0.381347756604969,0.60239085017386,0.40043562128979,0.475796280549055,0.926613237584445,0.472688403196877,0.351099556546771,0.25990623558913,0.84324321590381,0.447249247510366,0.548716334620513,0.999565911848928,0.418123029321727,0.527201888509825,0.455018750682803,0.463019567547082,0.803044266367206,0.432862712740627,0.344145722589263,0.468633351011971,0.49138215039545,0.752586572943249,0.715897231846061,0.588481056249907,0.373165439628104,0.443403929878823,0.424179348259104,0.643293928612797,0.504616310804602,0.564464144972944,0.42042730918612,0.501450431503373,0.41992220789343,0.436900206563752,0.550121570005304,0.351641229223666,0.408090644400761,0.535336138312067,0.429730594971475,0.515999837358706,0.400986479927073,0.44282273540624,0.559973896608884,0.510449007088045,0.55332038558167,0.412251176954815,0.631275811377706,0.521584758976847,0.608434625442635,0.382101851616566,0.999893047465492,0.642672328966896,0.468036813203713,0.610917887837755,0.68254287129433,0.83001900018236,0.658522269855086,0.515872901109962,0.512321656317021,0.486481372236106,0.812896738417505,0.463772861236241,0.468715741723387,0.904650025244282,0.719540898819469,0.769222464549348,0.51376512532859,0.356489257393633,0.287077699109296,0.453690360626719,0.200499433594153,0.49041269356318,0.731387763821337,0.277364712792562,0.882287054354573,0.999869707565456,0.34319625128601,0.411281808177,0.290514995649535,0.916747620775181,0.319597239424284,0.105734884218238,0.648019734233888,0.642485064861448,0.761131098251199,0.782059971311941,0.565463130429189,0.769531797133313,0.821387727094497,0.74136284052805,0.54929480791962,0.576316591708708,0.786539557646898,0.719515361730249,0.280582374113247,0.418780931115938,0.273126481902229,0.597425897897663,0.874341644339315,0.257373477266399,0.322878274445564,0.239694149632507,0.315194941458133,0.406027983573748,1,0.35046914174182,0.820873055354788
"31",44,"Cor C.95-19_16S_124","16S",124,"Cor_C_95","Low","Virgin","C",3,5.47,42,10.5,7,59.62,1,5.07,2.35,0.961593172,1.04308271,0.617202889,"27.52765957","Gh_expt2017_A165",1207,0.836538683574747,0.301152832210013,0.260990104375719,0.219666609554259,0.61781821520578,0.59014692953464,0.434339229098724,0.637972462825014,0.258898511837294,0.752325911226034,0.189196189829212,0.196136003976779,0.893205243790947,0.535381244178876,0.680379502105163,0.388789436187262,0.112957346035228,0.766973678230312,0.807728450907589,0.232044870260169,0.819462106666626,0.083412854118396,0.260041258579215,0.104783525502954,0.119972832817926,0.620772595910799,0.279559899114244,0.528642340929159,0.312816772534258,0.440926460521044,0,0.860203615001388,0.103115218083302,0.414600120676887,0.678370786617577,0.195514865895517,0.426838768522873,0.59628731740051,0.567456872685225,0.286618980207783,0.255859443721452,0.957860265937709,0.662649585758491,0.6281232994471,0.371217839927345,0.722645859545972,0.400490532125011,0.171881966916405,0.999927523004735,0.583603225463345,0.648469657345382,0.196178583525536,0.37236492505546,0.696402426691553,0.333253359354717,0.521338478258702,0.258094810628331,0.25592895085739,0.852144963425974,0.48208911321409,0.217115800862562,0.376674705055218,0.182160021480751,0.440517268899149,0.781300492321395,0.296063849328057,0.206933915351956,0.44697251826084,0.171993286789325,0.173640232757356,0.251687083687459,0.152750705158724,0.532422945094608,0.61541740651836,0.237059542025726,0.203921899621941,0.274501953878354,0.479784696037991,0.572368329751746,0.186197027781753,0.154996407471005,0.528804661833727,0.430904763295018,0.578723613704612,0.511950974939019,0.700371560680495,0.656557553295881,0.849746820378124,0.641949418074915,0.551879346461406,0.900167666462494,0.642119588648914,0.783781583188154,0.628383133605047,0.635652219029916,0.531797905152013,0.865275067002465,0.999885847934228,0.743405738460463,0.608550929392622,0.859153498357756,0.734232000970351,0.918320083814688,0.713580492401728,0.479550546236215,0.497750329983718,0.469995824577084,0.41250048609666,0.850874496767736,0.872968568142983,0.515828602324754,0.843667088200593,1,0.613710555409332,0.355203046316521,0.378745837235019,0.99986329328581,0.610489201044568,0.509474779130033,0.640230753709976,0.99980549913355,0.9582189686207,0.870721172174688,0.604991686419119,0.99984926495581,0.841401539854647,0.824448635170318,0.871694116207566,0.634154470550017,0.873511101252142,0.706976621122975,0.58810077037022,0.623826536662431,0.3486154416988,0.625304251330847,0.870993775224898,0.240637004952483,0.384235262605962,0.310151329406099,0.582581228414173,0.446538775783651,0.969804146916341,0.393688713313987,0.817001769898393
"32",45,"HAO 58-18_16S_126","16S",126,"HAO_58","Low","Virgin","SB",2,4.12,23,6.5,0,1.82,1,5.71,15.66,0.882875918,0.420566147,0.962359809,"0.480842912","Gh_expt2017_A166",728,0.724284371251661,0.940392236953012,0.782594212875575,0.79018762531471,0.618882997427782,0.624992217355926,0.902456566425946,0.558267356608224,0.931122507618665,0.768979470640622,0.940098508157866,0.799175811082021,0.930133608087963,0.679654679807948,0.438886832645132,0.709378151499194,0.850400490472299,0.40039413133964,0.808593993213798,0.948394398013021,0.413472687362551,0.867506016799952,0.958110310916621,0.865801958852579,0.841434343679079,0.803770424265637,0.800892424032043,0.610187480224148,0.816219283676574,0.92794889165011,0.860203615001388,0,0.831090809790973,0.731268419844557,0.464447000136995,0.834094450969907,0.919827213509072,0.860220719850711,0.57481180284631,0.773031312256308,0.818532131756546,0.568532961342548,0.835792901439027,0.868234755417919,0.913911510242284,0.617504610530405,0.865826556347842,0.851630083102033,0.998976320681016,0.738147627916762,0.641127112719486,0.857207531101818,0.718795779091104,0.625426652475502,0.919897685908857,0.891544217923223,0.876275066651193,0.787122207621551,0.999493177907892,0.933922035683523,0.873488962804671,0.791545998550183,0.840442953482968,0.676972577240738,0.769458812805744,0.925468838050226,0.842851760587276,0.819591432270543,0.893834885562853,0.941093818986211,0.936216938238048,0.854397603252729,0.759713773524513,0.854162082141357,0.783173398878893,0.796395669046207,0.767448219290451,0.799538467781523,0.648517565686812,0.83534194859881,0.814135601245652,0.646985576424199,0.760906883681395,0.563595513849798,0.782924076609345,0.884283189982693,0.863205809444718,0.345309111026486,0.720244448740467,0.635174039639159,1,0.491505156693737,0.245016188854673,0.843264310912943,0.666197874080131,0.783837609739535,0.860910540620636,0.998302076097862,0.838472876794854,0.912835826098067,0.446509792519055,0.652294931044927,0.548570695372723,0.856255545696539,0.701540430348887,0.90340148674255,0.82623848015835,0.798954862370013,0.830263961033931,0.719936602202365,0.893817984537395,0.803191197465732,0.998529552114299,0.883430814054383,0.932791998757391,0.715430848793799,0.999781495144983,0.875337460542822,0.913750462313685,0.494111349036403,1,0.745571179761143,0.686495613972325,0.597820998041158,1,0.794451368637102,0.631903358586539,0.901177108515397,0.50183042905257,0.682182985553772,0.563131513556746,0.883556866524329,0.850904738837975,0.760121718684415,0.635174262734585,0.178004227336827,0.933239442304889,0.712207089078758,0.813792600630507,0.936790806174228,0.675077957752915,0.671729394944136,0.736184632500661,0.672533622168066
"33",46,"Cor C. 135-12_16S_128","16S",128,"Cor_C_135","Low","Hancock","C",4,4.48,39,10,9,15.77,1,3.71,0.35,1.451108025,0.58850596,0.359589164,"55.65714286","Gh_expt2017_A167",899,0.803015562099219,0.320819483527737,0.162941999118613,0.130586348840077,0.611663190558672,0.628076081875097,0.347316234848032,0.573078021133288,0.217695064968316,0.759096804215298,0.125945408406888,0.174243323623653,0.878954975002836,0.540282912976361,0.664262457348167,0.362117338204502,0.0831693622877013,0.721284260510848,0.823017870984607,0.178651114848513,0.78563003557181,0.13168839323366,0.258610570537176,0.0843728165126055,0.130479104917741,0.610679012573929,0.231095140382279,0.480939306951226,0.382620782171492,0.445756625381695,0.103115218083302,0.831090809790973,0,0.34873019419194,0.619153935596396,0.186765320605863,0.406577548944259,0.526133527249858,0.536074053906888,0.249002417965807,0.232367394492066,0.948522215697788,0.60096700362276,0.564712247992651,0.344708044586376,0.725939883005271,0.311050437437614,0.126241670292098,0.999908093866797,0.517868280709482,0.585250928277668,0.213968060155851,0.280628229841271,0.695415098245217,0.238996936319404,0.444669355358903,0.231526686424011,0.198259319763895,0.897140670100627,0.494883350114994,0.203784752244021,0.285245874487248,0.0814543941101103,0.354257900545385,0.738063433879034,0.199846950788792,0.150724912478356,0.361038425338282,0.135973108087622,0.0846611055645034,0.156506754015065,0.133297220872765,0.476920953159133,0.547393553656549,0.17041818504431,0.110061918003643,0.177148540970668,0.396811141454424,0.499366797340135,0.128082078087295,0.0594169267139312,0.524838717600261,0.526453085827566,0.557565645774548,0.575226508115679,0.810832706644429,0.691595309926257,0.818623798054098,0.742102578578012,0.551535485633765,0.903180682907694,0.592747001309853,0.740961884953832,0.694397413345678,0.676945475634226,0.635978707103271,0.842001170228114,1,0.720867633878621,0.693696909307377,0.830938760815459,0.745771651841458,0.902224484527116,0.834494341422103,0.53524996871599,0.570116628277873,0.55598698753377,0.46505843833705,0.82348004110223,0.846908715401623,0.557089713716758,0.864392469743788,1,0.615346674441034,0.32723154638144,0.360319476721056,0.999946931856947,0.617242351851661,0.462074521623727,0.575885263976615,0.999970053945092,0.949856873531579,0.843612474706688,0.580411250975514,1,0.862014535388945,0.831656185283961,0.851664317481332,0.5688467599977,0.846941380718954,0.707749721807473,0.591045546296884,0.557132687531305,0.284830608298106,0.612856380071077,0.844701688991478,0.234361778517459,0.303279439081182,0.330533126941337,0.678185706260917,0.427333194901233,0.963063373210546,0.368728108726209,0.837255038649171
