kingdom,phylum,Gh_expt2017_A10,Gh_expt2017_A100,Gh_expt2017_A101,Gh_expt2017_A102,Gh_expt2017_A103,Gh_expt2017_A104,Gh_expt2017_A105,Gh_expt2017_A106,Gh_expt2017_A107,Gh_expt2017_A108,Gh_expt2017_A109,Gh_expt2017_A11,Gh_expt2017_A110,Gh_expt2017_A111,Gh_expt2017_A112,Gh_expt2017_A113,Gh_expt2017_A114,Gh_expt2017_A115,Gh_expt2017_A116,Gh_expt2017_A117,Gh_expt2017_A118,Gh_expt2017_A119,Gh_expt2017_A120,Gh_expt2017_A121,Gh_expt2017_A122,Gh_expt2017_A123,Gh_expt2017_A124,Gh_expt2017_A125,Gh_expt2017_A126,Gh_expt2017_A127,Gh_expt2017_A128,Gh_expt2017_A129,Gh_expt2017_A13,Gh_expt2017_A130,Gh_expt2017_A131,Gh_expt2017_A132,Gh_expt2017_A133,Gh_expt2017_A134,Gh_expt2017_A135,Gh_expt2017_A136,Gh_expt2017_A137,Gh_expt2017_A138,Gh_expt2017_A139,Gh_expt2017_A14,Gh_expt2017_A140,Gh_expt2017_A141,Gh_expt2017_A142,Gh_expt2017_A143,Gh_expt2017_A144,Gh_expt2017_A145,Gh_expt2017_A146,Gh_expt2017_A147,Gh_expt2017_A148,Gh_expt2017_A149,Gh_expt2017_A15,Gh_expt2017_A150,Gh_expt2017_A151,Gh_expt2017_A152,Gh_expt2017_A153,Gh_expt2017_A154,Gh_expt2017_A155,Gh_expt2017_A156,Gh_expt2017_A157,Gh_expt2017_A158,Gh_expt2017_A159,Gh_expt2017_A16,Gh_expt2017_A160,Gh_expt2017_A161,Gh_expt2017_A162,Gh_expt2017_A163,Gh_expt2017_A164,Gh_expt2017_A165,Gh_expt2017_A166,Gh_expt2017_A167,Gh_expt2017_A168,Gh_expt2017_A169,Gh_expt2017_A17,Gh_expt2017_A170,Gh_expt2017_A171,Gh_expt2017_A172,Gh_expt2017_A173,Gh_expt2017_A174,Gh_expt2017_A175,Gh_expt2017_A176,Gh_expt2017_A177,Gh_expt2017_A178,Gh_expt2017_A179,Gh_expt2017_A18,Gh_expt2017_A180,Gh_expt2017_A181,Gh_expt2017_A182,Gh_expt2017_A183,Gh_expt2017_A184,Gh_expt2017_A185,Gh_expt2017_A186,Gh_expt2017_A187,Gh_expt2017_A188,Gh_expt2017_A189,Gh_expt2017_A19,Gh_expt2017_A190,Gh_expt2017_A191,Gh_expt2017_A192,Gh_expt2017_A193,Gh_expt2017_A194,Gh_expt2017_A195,Gh_expt2017_A196,Gh_expt2017_A197,Gh_expt2017_A198,Gh_expt2017_A199,Gh_expt2017_A2,Gh_expt2017_A20,Gh_expt2017_A200,Gh_expt2017_A201,Gh_expt2017_A202,Gh_expt2017_A203,Gh_expt2017_A204,Gh_expt2017_A209,Gh_expt2017_A21,Gh_expt2017_A212,Gh_expt2017_A217,Gh_expt2017_A218,Gh_expt2017_A219,Gh_expt2017_A22,Gh_expt2017_A220,Gh_expt2017_A221,Gh_expt2017_A222,Gh_expt2017_A223,Gh_expt2017_A224,Gh_expt2017_A225,Gh_expt2017_A226,Gh_expt2017_A23,Gh_expt2017_A230,Gh_expt2017_A232,Gh_expt2017_A237,Gh_expt2017_A241,Gh_expt2017_A242,Gh_expt2017_A243,Gh_expt2017_A244,Gh_expt2017_A245,Gh_expt2017_A246,Gh_expt2017_A247,Gh_expt2017_A248,Gh_expt2017_A249,Gh_expt2017_A25,Gh_expt2017_A250,Gh_expt2017_A251,Gh_expt2017_A252,Gh_expt2017_A253,Gh_expt2017_A255,Gh_expt2017_A256,Gh_expt2017_A258,Gh_expt2017_A259,Gh_expt2017_A26,Gh_expt2017_A263,Gh_expt2017_A265,Gh_expt2017_A266,Gh_expt2017_A267,Gh_expt2017_A268,Gh_expt2017_A269,Gh_expt2017_A27,Gh_expt2017_A270,Gh_expt2017_A271,Gh_expt2017_A272,Gh_expt2017_A273,Gh_expt2017_A274,Gh_expt2017_A275,Gh_expt2017_A276,Gh_expt2017_A278,Gh_expt2017_A279,Gh_expt2017_A28,Gh_expt2017_A280,Gh_expt2017_A282,Gh_expt2017_A283,Gh_expt2017_A284,Gh_expt2017_A285,Gh_expt2017_A286,Gh_expt2017_A287,Gh_expt2017_A289,Gh_expt2017_A29,Gh_expt2017_A290,Gh_expt2017_A291,Gh_expt2017_A292,Gh_expt2017_A293,Gh_expt2017_A294,Gh_expt2017_A296,Gh_expt2017_A297,Gh_expt2017_A298,Gh_expt2017_A299,Gh_expt2017_A3,Gh_expt2017_A30,Gh_expt2017_A300,Gh_expt2017_A302,Gh_expt2017_A303,Gh_expt2017_A304,Gh_expt2017_A305,Gh_expt2017_A306,Gh_expt2017_A307,Gh_expt2017_A308,Gh_expt2017_A31,Gh_expt2017_A310,Gh_expt2017_A311,Gh_expt2017_A312,Gh_expt2017_A313,Gh_expt2017_A314,Gh_expt2017_A315,Gh_expt2017_A316,Gh_expt2017_A317,Gh_expt2017_A318,Gh_expt2017_A319,Gh_expt2017_A32,Gh_expt2017_A320,Gh_expt2017_A321,Gh_expt2017_A322,Gh_expt2017_A323,Gh_expt2017_A324,Gh_expt2017_A325,Gh_expt2017_A326,Gh_expt2017_A327,Gh_expt2017_A328,Gh_expt2017_A329,Gh_expt2017_A33,Gh_expt2017_A330,Gh_expt2017_A333,Gh_expt2017_A334,Gh_expt2017_A335,Gh_expt2017_A336,Gh_expt2017_A337,Gh_expt2017_A338,Gh_expt2017_A339,Gh_expt2017_A34,Gh_expt2017_A340,Gh_expt2017_A341,Gh_expt2017_A342,Gh_expt2017_A343,Gh_expt2017_A344,Gh_expt2017_A345,Gh_expt2017_A346,Gh_expt2017_A347,Gh_expt2017_A349,Gh_expt2017_A35,Gh_expt2017_A350,Gh_expt2017_A351,Gh_expt2017_A352,Gh_expt2017_A353,Gh_expt2017_A356,Gh_expt2017_A357,Gh_expt2017_A358,Gh_expt2017_A36,Gh_expt2017_A360,Gh_expt2017_A361,Gh_expt2017_A362,Gh_expt2017_A363,Gh_expt2017_A364,Gh_expt2017_A365,Gh_expt2017_A366,Gh_expt2017_A367,Gh_expt2017_A368,Gh_expt2017_A369,Gh_expt2017_A37,Gh_expt2017_A370,Gh_expt2017_A371,Gh_expt2017_A373,Gh_expt2017_A374,Gh_expt2017_A375,Gh_expt2017_A376,Gh_expt2017_A378,Gh_expt2017_A379,Gh_expt2017_A38,Gh_expt2017_A380,Gh_expt2017_A381,Gh_expt2017_A382,Gh_expt2017_A383,Gh_expt2017_A384,Gh_expt2017_A385,Gh_expt2017_A386,Gh_expt2017_A387,Gh_expt2017_A388,Gh_expt2017_A389,Gh_expt2017_A39,Gh_expt2017_A390,Gh_expt2017_A391,Gh_expt2017_A392,Gh_expt2017_A393,Gh_expt2017_A394,Gh_expt2017_A395,Gh_expt2017_A396,Gh_expt2017_A397,Gh_expt2017_A398,Gh_expt2017_A399,Gh_expt2017_A4,Gh_expt2017_A40,Gh_expt2017_A400,Gh_expt2017_A401,Gh_expt2017_A402,Gh_expt2017_A403,Gh_expt2017_A404,Gh_expt2017_A405,Gh_expt2017_A406,Gh_expt2017_A407,Gh_expt2017_A408,Gh_expt2017_A409,Gh_expt2017_A41,Gh_expt2017_A410,Gh_expt2017_A411,Gh_expt2017_A412,Gh_expt2017_A413,Gh_expt2017_A414,Gh_expt2017_A415,Gh_expt2017_A416,Gh_expt2017_A417,Gh_expt2017_A418,Gh_expt2017_A419,Gh_expt2017_A42,Gh_expt2017_A420,Gh_expt2017_A421,Gh_expt2017_A422,Gh_expt2017_A423,Gh_expt2017_A424,Gh_expt2017_A425,Gh_expt2017_A426,Gh_expt2017_A427,Gh_expt2017_A428,Gh_expt2017_A429,Gh_expt2017_A43,Gh_expt2017_A430,Gh_expt2017_A431,Gh_expt2017_A432,Gh_expt2017_A433,Gh_expt2017_A434,Gh_expt2017_A435,Gh_expt2017_A436,Gh_expt2017_A437,Gh_expt2017_A438,Gh_expt2017_A439,Gh_expt2017_A44,Gh_expt2017_A440,Gh_expt2017_A442,Gh_expt2017_A443,Gh_expt2017_A444,Gh_expt2017_A445,Gh_expt2017_A446,Gh_expt2017_A447,Gh_expt2017_A448,Gh_expt2017_A449,Gh_expt2017_A45,Gh_expt2017_A450,Gh_expt2017_A451,Gh_expt2017_A452,Gh_expt2017_A453,Gh_expt2017_A454,Gh_expt2017_A455,Gh_expt2017_A456,Gh_expt2017_A457,Gh_expt2017_A458,Gh_expt2017_A459,Gh_expt2017_A46,Gh_expt2017_A460,Gh_expt2017_A461,Gh_expt2017_A462,Gh_expt2017_A463,Gh_expt2017_A464,Gh_expt2017_A465,Gh_expt2017_A466,Gh_expt2017_A467,Gh_expt2017_A468,Gh_expt2017_A469,Gh_expt2017_A47,Gh_expt2017_A470,Gh_expt2017_A471,Gh_expt2017_A472,Gh_expt2017_A473,Gh_expt2017_A474,Gh_expt2017_A475,Gh_expt2017_A476,Gh_expt2017_A477,Gh_expt2017_A478,Gh_expt2017_A479,Gh_expt2017_A48,Gh_expt2017_A480,Gh_expt2017_A481,Gh_expt2017_A482,Gh_expt2017_A483,Gh_expt2017_A484,Gh_expt2017_A485,Gh_expt2017_A486,Gh_expt2017_A487,Gh_expt2017_A488,Gh_expt2017_A489,Gh_expt2017_A49,Gh_expt2017_A490,Gh_expt2017_A492,Gh_expt2017_A493,Gh_expt2017_A494,Gh_expt2017_A495,Gh_expt2017_A496,Gh_expt2017_A497,Gh_expt2017_A498,Gh_expt2017_A499,Gh_expt2017_A5,Gh_expt2017_A50,Gh_expt2017_A500,Gh_expt2017_A501,Gh_expt2017_A502,Gh_expt2017_A503,Gh_expt2017_A504,Gh_expt2017_A506,Gh_expt2017_A507,Gh_expt2017_A508,Gh_expt2017_A509,Gh_expt2017_A51,Gh_expt2017_A510,Gh_expt2017_A511,Gh_expt2017_A517,Gh_expt2017_A518,Gh_expt2017_A52,Gh_expt2017_A520,Gh_expt2017_A521,Gh_expt2017_A53,Gh_expt2017_A54,Gh_expt2017_A55,Gh_expt2017_A56,Gh_expt2017_A568,Gh_expt2017_A57,Gh_expt2017_A571,Gh_expt2017_A577,Gh_expt2017_A578,Gh_expt2017_A579,Gh_expt2017_A58,Gh_expt2017_A580,Gh_expt2017_A581,Gh_expt2017_A582,Gh_expt2017_A583,Gh_expt2017_A584,Gh_expt2017_A585,Gh_expt2017_A586,Gh_expt2017_A587,Gh_expt2017_A588,Gh_expt2017_A59,Gh_expt2017_A6,Gh_expt2017_A60,Gh_expt2017_A603,Gh_expt2017_A61,Gh_expt2017_A614,Gh_expt2017_A616,Gh_expt2017_A618,Gh_expt2017_A62,Gh_expt2017_A620,Gh_expt2017_A621,Gh_expt2017_A622,Gh_expt2017_A63,Gh_expt2017_A638,Gh_expt2017_A639,Gh_expt2017_A64,Gh_expt2017_A643,Gh_expt2017_A644,Gh_expt2017_A645,Gh_expt2017_A648,Gh_expt2017_A65,Gh_expt2017_A66,Gh_expt2017_A67,Gh_expt2017_A68,Gh_expt2017_A69,Gh_expt2017_A7,Gh_expt2017_A70,Gh_expt2017_A71,Gh_expt2017_A72,Gh_expt2017_A73,Gh_expt2017_A74,Gh_expt2017_A75,Gh_expt2017_A76,Gh_expt2017_A77,Gh_expt2017_A78,Gh_expt2017_A79,Gh_expt2017_A8,Gh_expt2017_A80,Gh_expt2017_A81,Gh_expt2017_A82,Gh_expt2017_A83,Gh_expt2017_A84,Gh_expt2017_A85,Gh_expt2017_A86,Gh_expt2017_A87,Gh_expt2017_A88,Gh_expt2017_A89,Gh_expt2017_A9,Gh_expt2017_A90,Gh_expt2017_A91,Gh_expt2017_A92,Gh_expt2017_A93,Gh_expt2017_A94,Gh_expt2017_A95,Gh_expt2017_A96,Gh_expt2017_A97,Gh_expt2017_A98
k__Bacteria,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria, p__Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,56,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
k__Bacteria,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria, p__Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
